registerNum,country1,durationDays,peopleDead,peopleDisplaced,mainCause1,severity,affectedSqKm,magnitude,centroidX,centroidY,region,sub_region,year,HDI,lifeExp,yearsSchool,GNIPerCapita
1963,Canada,4,0,0,Heavy Rain,large,5527.39,4.3445801,-94.0435,48.8527,Americas,Northern America,2002,0.913,82,15.9,42155
3931,Russia,10,0,1000,Heavy Rain,very large,22717.12,5.532444531,157.95,68.0009,Europe,Eastern Europe,2012,0.798,70.1,14.7,"22,352"
1961,New Zealand,3,1,0,Heavy Rain,extreme,6481.41,4.589820745,175.172,-37.2605,Oceania,Australia and New Zealand,2002,0.913,81.8,19.2,32689
1960,Bangladesh,7,4,20000,Monsoon,large,18368.62,5.10917457,90.9923,25.2225,Asia,Southern Asia,2002,0.57,71.6,10,3191
1959,China,9,0,8000,Heavy Rain,extreme,20154.02,5.55963419,110.574,25.3411,Asia,Eastern Asia,2002,0.727,75.8,13.1,12547
1958,China,12,24,150000,Heavy Rain,large,13634.82,5.213830655,116.52,27.8524,Asia,Eastern Asia,2002,0.727,75.8,13.1,12547
1957,Romania,3,0,0,Heavy Rain,large,765.415,3.361018224,24.6069,46.6027,Europe,Eastern Europe,2002,0.793,74.7,14.2,18108
1956,Brazil,8,0,2000,Heavy Rain,large,18939.9,5.180467669,-51.5303,-29.9438,Americas,South America,2002,0.755,74.5,15.2,15175
1955,China,10,53,32000,Heavy Rain,large,130291.33,6.114915517,111.824,28.0222,Asia,Eastern Asia,2002,0.727,75.8,13.1,12547
1954,China,8,11,0,Heavy Rain,extreme,50532.06,5.907686986,118.078,26.5167,Asia,Eastern Asia,2002,0.727,75.8,13.1,12547
1953,Tajikistan,3,4,0,Heavy Rain,large,1160.12,3.541624169,68.8263,38.5499,Asia,Central Asia,2002,0.624,69.4,11.2,2517
1952,India,7,0,25000,Monsoon,large,3790.23,4.423763605,95.3833,27.8034,Asia,Southern Asia,2002,0.609,68,11.7,5497
1951,Cuba,5,0,30000,Heavy Rain,large,15669.48,4.894024589,-79.4307,22.0018,Americas,Caribbean,2002,0.769,79.4,13.8,7301
1950,United States,3,0,0,Heavy Rain,large,11377.32,4.533161228,-72.4438,44.533,Americas,Northern America,2002,0.915,79.1,16.5,52947
3916,Russia,19,0,2600,Snow/Ice Melt,large,681012.64,7.111908774,40.2645,55.6236,Europe,Eastern Europe,2012,0.798,70.1,14.7,"22,352"
1948,Jamaica,5,7,400,Heavy Rain,large,3012.07,4.177835065,-77.2006,17.9643,Americas,Caribbean,2002,0.719,75.7,12.4,7415
1947,Ghana,3,0,0,Heavy Rain,large,867.248,3.415264562,-0.196538,5.64745,Africa,Western Africa,2002,0.579,61.4,11.5,3852
3831,Russia,15,0,120,Heavy Rain,large,189593.05,6.453913672,134.953,48.8518,Europe,Eastern Europe,2011,0.798,70.1,14.7,"22,352"
1945,Vietnam,3,3,0,Heavy Rain,large,1322.87,3.598638422,105.025,22.7803,Asia,South-Eastern Asia,2002,0.666,75.8,11.9,5092
1944,China,11,326,300000,Heavy Rain,extreme,252147.97,6.744078157,108.51,33.2088,Asia,Eastern Asia,2002,0.727,75.8,13.1,12547
1943,United States,22,0,0,Heavy Rain,extreme,47497.79,6.32012608,-95.9064,47.3407,Americas,Northern America,2002,0.915,79.1,16.5,52947
3735,Russia,4,13,0,Heavy Rain,very large,7522.87,4.654534807,43.425,45.09,Europe,Eastern Europe,2010,0.798,70.1,14.7,"22,352"
1941,Honduras,8,10,4000,Heavy Rain,large,2916.82,4.367999616,-87.1782,14.1031,Americas,Central America,2002,0.606,73.1,11.1,3938
1940,China,31,22,0,Heavy Rain,extreme,124885.49,6.888903672,82.5486,43.3672,Asia,Eastern Asia,2002,0.727,75.8,13.1,12547
1939,Uruguay,17,0,3600,Heavy Rain,large,205292,6.542820947,-55.9505,-32.4864,Americas,South America,2002,0.793,77.2,15.5,19283
3628,Russia,6,0,0,Snow/Ice Melt,large,187689.01,6.051590094,36.9829,53.2843,Europe,Eastern Europe,2010,0.798,70.1,14.7,"22,352"
1937,United States,3,0,500,Heavy Rain,large,43981.36,5.120389909,-91.0233,42.2633,Americas,Northern America,2002,0.915,79.1,16.5,52947
1936,Colombia,10,17,84000,Heavy Rain,large,369952.83,6.568146354,-74.0372,1.78641,Americas,South America,2002,0.72,74,13.5,12040
1935,United States,3,0,0,Heavy Rain,extreme,5261.39,4.499251745,-77.1518,42.8491,Americas,Northern America,2002,0.915,79.1,16.5,52947
1934,Bulgaria,3,0,20,Heavy Rain,extreme,70.6637,2.627347624,25.6338,43.0853,Europe,Eastern Europe,2002,0.782,74.2,14.4,15596
3306,Russia,14,0,700,Snow/Ice Melt,large,595263.27,6.920837121,130.54,60.5005,Europe,Eastern Europe,2008,0.798,70.1,14.7,"22,352"
1932,Chile,13,9,50000,Heavy Rain,extreme,166884.09,6.637388283,-70.1631,-30.1182,Americas,South America,2002,0.832,81.7,15.2,21290
3142,Russia,25,0,500,Dam Failure,large,20811.95,5.716252783,127.277,54.005,Europe,Eastern Europe,2007,0.798,70.1,14.7,"22,352"
1930,Bangladesh,9,0,0,Heavy Rain,large,4349.44,4.592675854,91.7747,24.4963,Asia,Southern Asia,2002,0.57,71.6,10,3191
1929,China,8,0,0,Heavy Rain,large,156149.14,6.096629584,111.889,27.3326,Asia,Eastern Asia,2002,0.727,75.8,13.1,12547
1928,Nicaragua,14,30,9000,Heavy Rain,large,79027.31,6.043905235,-86.7391,13.2851,Americas,Central America,2002,0.631,74.9,11.5,4457
1927,United States,3,0,0,Heavy Rain,large,654.578,3.29308266,-75.8722,41.2484,Americas,Northern America,2002,0.915,79.1,16.5,52947
1926,Afghanistan,5,1,0,Heavy Rain,large,5753.91,4.458933069,67.0593,34.2866,Asia,Southern Asia,2002,0.465,60.4,9.3,1885
1925,Paraguay,23,0,1000,Heavy Rain,large,52917.92,6.085330601,-57.811,-26.6767,Americas,South America,2002,0.679,72.9,11.9,7643
1924,Vietnam,4,6,0,Heavy Rain,large,90660.36,5.559477431,104.442,22.052,Asia,South-Eastern Asia,2002,0.666,75.8,11.9,5092
1923,Oman,3,9,100,Hurricane/Tropical Storm,extreme,9461.91,4.754130063,53.5803,17.2473,Asia,Western Asia,2002,0.793,76.8,13.6,34858
1922,Madagascar,9,33,5000,Hurricane/Tropical Storm,extreme,3852.68,4.841035444,49.1842,-18.2729,Africa,Eastern Africa,2002,0.51,65.1,10.3,1328
3076,Russia,34,0,640,Snow/Ice Melt,large,427668.3,7.162585977,85.8394,56.9372,Europe,Eastern Europe,2007,0.798,70.1,14.7,"22,352"
1920,United States,3,0,24,Snow/Ice Melt,large,684.754,3.312655833,-157.366,59.4398,Americas,Northern America,2002,0.915,79.1,16.5,52947
1919,United States,33,9,100,Heavy Rain,large,257337.97,6.929017811,-88.2883,39.1954,Americas,Northern America,2002,0.915,79.1,16.5,52947
1918,Costa Rica,6,0,5600,Heavy Rain,extreme,18667.79,5.350274153,-83.3602,9.94557,Americas,Central America,2002,0.766,79.4,13.9,13413
3075,Russia,32,0,7000,Snow/Ice Melt,large,378031.54,7.082678014,130.459,62.3364,Europe,Eastern Europe,2007,0.798,70.1,14.7,"22,352"
1916,United States,7,9,1000,Heavy Rain,large,19788.37,5.141508062,-81.9867,37.5469,Americas,Northern America,2002,0.915,79.1,16.5,52947
1915,Kenya,4,2,0,Heavy Rain,large,3838.09,4.186175146,36.9101,-1.21807,Africa,Eastern Africa,2002,0.548,61.6,11,2762
2923,Russia,3,0,6000,Heavy Rain,large,22757.9,4.834253439,106.525,50.7912,Europe,Eastern Europe,2006,0.798,70.1,14.7,"22,352"
2883,Russia,9,0,1300,Heavy Rain,large,274771.44,6.393214099,114.578,58.3325,Europe,Eastern Europe,2006,0.798,70.1,14.7,"22,352"
1912,Colombia,6,14,0,Heavy Rain,large,483096.37,6.462185025,-75.6732,4.67409,Americas,South America,2002,0.72,74,13.5,12040
1911,United States,3,1,32,Heavy Rain,extreme,312.833,3.27346381,-99.3162,32.7318,Americas,Northern America,2002,0.915,79.1,16.5,52947
2851,Russia,41,0,420,Snow/Ice Melt,large,144912.1,6.773888507,87.1438,50.7752,Europe,Eastern Europe,2006,0.798,70.1,14.7,"22,352"
1909,Afghanistan,4,2,2000,Heavy Rain,large,3655.95,4.165060239,62.9712,34.6133,Asia,Southern Asia,2002,0.465,60.4,9.3,1885
1908,Bangladesh,12,0,0,Dam Failure,large,4848.3,4.764770731,91.52,24.9818,Asia,Southern Asia,2002,0.57,71.6,10,3191
1907,Ethiopia,6,0,4000,Heavy Rain,large,282524.65,6.229207596,43.0631,7.3106,Africa,Eastern Africa,2002,0.442,64.1,8.5,1428
1906,Indonesia,4,19,0,Heavy Rain,large,4900.42,4.292293295,120.032,-9.70422,Asia,South-Eastern Asia,2002,0.684,68.9,13,9788
1905,Indonesia,3,4,0,Heavy Rain,large,919.174,3.440518986,108.216,-7.28558,Asia,South-Eastern Asia,2002,0.684,68.9,13,9788
1904,United States,6,0,300,Heavy Rain,extreme,22335.39,5.428174786,-89.5756,46.4874,Americas,Northern America,2002,0.915,79.1,16.5,52947
2659,Russia,28,1,50,Heavy Rain,extreme,379339.74,7.327216369,135.157,47.9353,Europe,Eastern Europe,2005,0.798,70.1,14.7,"22,352"
1902,Saudi Arabia,6,19,0,Heavy Rain,large,22811.32,5.136301667,39.8985,21.0961,Asia,Western Asia,2002,0.837,74.3,16.3,52821
1901,Afghanistan,4,39,2500,Heavy Rain,large,1171.11,3.670657681,64.8164,35.8345,Asia,Southern Asia,2002,0.465,60.4,9.3,1885
2595,Russia,5,0,150,Snow/Ice Melt,large,4281.58,4.330574067,40.8956,44.5206,Europe,Eastern Europe,2004,0.798,70.1,14.7,"22,352"
1899,Tajikistan,9,0,280,Heavy Rain,large,5024.73,4.65535524,69.7335,38.1173,Asia,Central Asia,2002,0.624,69.4,11.2,2517
1898,Peru,15,13,500,Heavy Rain,large,13766.51,5.314915114,-70.1647,-15.77,Americas,South America,2002,0.734,74.6,13.1,11015
1897,Indonesia,4,11,500,Heavy Rain,large,942.125,3.57616852,97.7451,0.959578,Asia,South-Eastern Asia,2002,0.684,68.9,13,9788
1896,Philippines,6,35,50000,Heavy Rain,large,5284.45,4.501151043,126.216,8.84884,Asia,South-Eastern Asia,2002,0.668,68.2,11.3,7915
1895,Austria,16,1,10,Heavy Rain,large,2640.21,4.625758454,14.4178,48.2703,Europe,Western Europe,2002,0.885,81.4,15.7,43869
1894,Mozambique,5,0,500,Heavy Rain,large,1176.25,3.769469641,39.3032,-15.132,Africa,Eastern Africa,2002,0.416,55.1,9.3,1123
1893,United States,8,7,2000,Heavy Rain,extreme,40931.32,5.816175733,-83.2183,36.8924,Americas,Northern America,2002,0.915,79.1,16.5,52947
1892,China,3,0,0,Dam Failure,large,1017.36,3.484595913,77.3556,39.6906,Asia,Eastern Asia,2002,0.727,75.8,13.1,12547
1891,Egypt,3,4,800,Heavy Rain,large,564.33,3.228654393,35.4677,23.1932,Africa,Northern Africa,2002,0.69,71.1,13.5,10512
1890,Ecuador,55,28,6000,Heavy Rain,large,71519.2,6.594785337,-80.0304,-1.74037,Americas,South America,2002,0.732,75.9,14.2,10605
1889,Afghanistan,5,0,0,Dam Failure,large,1026.82,3.710464323,67.8694,36.0858,Asia,Southern Asia,2002,0.465,60.4,9.3,1885
2558,Russia,2,0,500,Heavy Rain,large,831.468,3.220875535,40.7769,44.4962,Europe,Eastern Europe,2004,0.798,70.1,14.7,"22,352"
1887,Fiji,3,1,0,Heavy Rain,large,1083.91,3.512114478,178.456,-17.7692,Oceania,Melanesia,2002,0.727,70,15.7,7493
1886,Australia,7,0,32,Heavy Rain,extreme,57867.77,5.908564782,126.014,-18.0598,Oceania,Australia and New Zealand,2002,0.935,82.4,20.2,42261
1885,Brazil,78,0,0,Heavy Rain,large,139112.79,7.035461663,-50.4819,-11.8781,Americas,South America,2002,0.755,74.5,15.2,15175
2512,Russia,6,0,500,Heavy Rain,large,18008.27,5.033623244,41.045,44.5712,Europe,Eastern Europe,2004,0.798,70.1,14.7,"22,352"
1883,Uzbekistan,4,0,0,Dam Failure,large,6836.97,4.436923666,71.4084,40.8259,Asia,Central Asia,2002,0.675,68.4,11.5,5567
1882,Indonesia,9,4,30000,Heavy Rain,large,1342.66,4.08220856,109.784,-6.95359,Asia,South-Eastern Asia,2002,0.684,68.9,13,9788
1881,Australia,4,0,14,Heavy Rain,large,47744.36,5.280982067,146.755,-20.269,Oceania,Australia and New Zealand,2002,0.935,82.4,20.2,42261
2511,Russia,29,0,700,Heavy Rain,large,157042.18,6.658414313,134.049,67.4199,Europe,Eastern Europe,2004,0.798,70.1,14.7,"22,352"
1879,Indonesia,11,0,15000,Heavy Rain,large,809.506,3.949612757,106.855,-6.21263,Asia,South-Eastern Asia,2002,0.684,68.9,13,9788
1878,New Zealand,4,0,0,Heavy Rain,extreme,8029.25,4.807764967,171.889,-43.8051,Oceania,Australia and New Zealand,2002,0.913,81.8,19.2,32689
1877,Australia,12,0,0,Heavy Rain,large,10361.1,5.094587111,132.042,-14.1158,Oceania,Australia and New Zealand,2002,0.935,82.4,20.2,42261
1876,United Kingdom,5,0,0,Heavy Rain,large,2096.93,4.020553937,-3.0139,52.6695,Europe,Northern Europe,2002,0.907,80.7,16.2,39267
2500,Russia,12,0,500,Heavy Rain,large,136392.44,6.213971545,112.632,59.1447,Europe,Eastern Europe,2004,0.798,70.1,14.7,"22,352"
1874,Australia,5,0,0,Heavy Rain,large,1984.36,3.996590468,151.113,-33.9204,Oceania,Australia and New Zealand,2002,0.935,82.4,20.2,42261
1873,Peru,12,6,20000,Heavy Rain,large,333296.24,6.60201166,-73.808,-13.4554,Americas,South America,2002,0.734,74.6,13.1,11015
1872,Brazil,3,10,2000,Heavy Rain,large,2254.64,3.830198462,-41.6614,-17.771,Americas,South America,2002,0.755,74.5,15.2,15175
1871,India,4,11,0,Heavy Rain,large,35586.88,5.153349905,78.7843,10.4517,Asia,Southern Asia,2002,0.609,68,11.7,5497
1870,Indonesia,17,147,380000,Heavy Rain,extreme,41005.95,6.144325795,112.792,-7.3271,Asia,South-Eastern Asia,2002,0.684,68.9,13,9788
1869,Lithuania,7,0,0,Snow/Ice Melt,large,2866.26,4.302413623,21.5702,55.4566,Europe,Northern Europe,2002,0.839,73.3,16.4,24500
1868,United States,3,3,0,Heavy Rain,large,655.981,3.294012515,-157.92,21.361,Americas,Northern America,2002,0.915,79.1,16.5,52947
1867,United States,7,6,0,Heavy Rain,large,87111.92,5.785175626,-85.6892,35.6744,Americas,Northern America,2002,0.915,79.1,16.5,52947
1866,Senegal,4,28,80000,Heavy Rain,large,62705.79,5.399367635,-14.6405,15.5553,Africa,Western Africa,2002,0.466,66.5,7.9,2188
1865,Indonesia,12,0,3000,Dam Failure,large,809.506,3.987401318,106.855,-6.21263,Asia,South-Eastern Asia,2002,0.684,68.9,13,9788
1864,Indonesia,6,13,0,Heavy Rain,large,4171.44,4.398437252,98.621,3.59078,Asia,South-Eastern Asia,2002,0.684,68.9,13,9788
2471,Russia,33,18,4800,Heavy Rain,large,264456.02,6.940867397,86.6102,51.9754,Europe,Eastern Europe,2004,0.798,70.1,14.7,"22,352"
2463,Russia,37,0,1220,Heavy Rain,large,839987,7.492474289,34.4848,53.4739,Europe,Eastern Europe,2004,0.798,70.1,14.7,"22,352"
1861,Ghana,3,0,0,Heavy Rain,large,867.248,3.415264562,-0.196538,5.64745,Africa,Western Africa,2002,0.579,61.4,11.5,3852
1860,Indonesia,5,22,0,Heavy Rain,large,1489.38,3.871975522,103.346,-3.9968,Asia,South-Eastern Asia,2002,0.684,68.9,13,9788
1859,Indonesia,3,4,240,Heavy Rain,large,220.297,2.820129838,125.462,3.6716,Asia,South-Eastern Asia,2002,0.684,68.9,13,9788
1858,Philippines,4,9,95000,Heavy Rain,large,13421.56,4.729862989,125.828,8.25125,Asia,South-Eastern Asia,2002,0.668,68.2,11.3,7915
1857,Brazil,3,0,0,Heavy Rain,extreme,776.394,3.668233421,-50.2531,-15.8146,Americas,South America,2002,0.755,74.5,15.2,15175
1856,Indonesia,4,5,300,Heavy Rain,large,4558.95,4.26092482,119.618,-5.23305,Asia,South-Eastern Asia,2002,0.684,68.9,13,9788
1855,Romania,3,0,120,Snow/Ice Melt,large,4523.5,4.132595849,22.9156,47.8914,Europe,Eastern Europe,2002,0.793,74.7,14.2,18108
1854,Malawi,67,1,20000,Heavy Rain,large,3859.4,5.412594595,34.7346,-16.1951,Africa,Eastern Africa,2001,0.445,62.8,10.8,747
1853,China,2,0,4000,Snow/Ice Melt,large,17366.54,4.540743297,108.573,40.7369,Asia,Eastern Asia,2001,0.727,75.8,13.1,12547
1852,France,2,0,240,Heavy Rain,large,9379.12,4.273192088,8.43803,48.1985,Europe,Western Europe,2001,0.888,82.2,16,38056
1851,Indonesia,5,9,3000,Heavy Rain,large,9125.19,4.65921192,98.8125,3.39927,Asia,South-Eastern Asia,2001,0.684,68.9,13,9788
2453,Russia,6,0,1000,Snow/Ice Melt,large,10516.82,4.800035691,39.8068,44.7613,Europe,Eastern Europe,2004,0.798,70.1,14.7,"22,352"
1849,Turkey,2,1,0,Heavy Rain,large,6714.07,4.12801586,27.4119,41.1084,Asia,Western Asia,2001,0.761,75.3,14.5,18677
1848,Peru,4,6,20000,Heavy Rain,large,272804.86,6.037912094,-73.8067,-3.16741,Americas,South America,2001,0.734,74.6,13.1,11015
1847,Thailand,1,0,25000,Heavy Rain,large,8522.09,3.930546116,100.193,8.04111,Asia,South-Eastern Asia,2001,0.726,74.4,13.5,13323
1846,Brazil,2,60,2000,Heavy Rain,extreme,9989.55,4.601605916,-43.1082,-22.5628,Americas,South America,2001,0.755,74.5,15.2,15175
1845,Morocco,4,15,300,Heavy Rain,large,6405.84,4.408636078,-7.25938,32.9774,Africa,Northern Africa,2001,0.628,74,11.6,6850
1844,Malaysia,13,11,18000,Heavy Rain,large,22936.16,5.474464062,103.134,4.65766,Asia,South-Eastern Asia,2001,0.779,74.7,12.7,22762
1843,South Africa,4,3,300,Heavy Rain,large,752.424,3.478522631,29.8323,-28.5644,Africa,Southern Africa,2001,0.666,57.4,13.6,12122
1842,Malaysia,4,0,1000,Heavy Rain,large,17458.8,4.844074381,102.631,5.38603,Asia,South-Eastern Asia,2001,0.779,74.7,12.7,22762
2445,Russia,4,0,0,Snow/Ice Melt,large,1401.54,3.748665488,45.061,51.9038,Europe,Eastern Europe,2004,0.798,70.1,14.7,"22,352"
1840,United States,9,3,100,Heavy Rain,large,45272.89,5.610080728,-91.7958,34.9309,Americas,Northern America,2001,0.915,79.1,16.5,52947
1839,Zimbabwe,3,0,0,Heavy Rain,large,35653.02,5.029217578,31.3674,-21.2908,Africa,Eastern Africa,2001,0.509,57.5,10.9,1615
2371,Russia,3,0,600,Heavy Rain,extreme,51606.53,5.490855909,40.7145,43.8129,Europe,Eastern Europe,2003,0.798,70.1,14.7,"22,352"
1837,Mozambique,2,0,0,Heavy Rain,large,210.65,2.624591459,35.4403,-23.963,Africa,Eastern Africa,2001,0.416,55.1,9.3,1123
1836,Colombia,2,8,0,Heavy Rain,large,5306.6,4.025846348,-76.3297,3.55472,Americas,South America,2001,0.72,74,13.5,12040
1835,South Africa,2,5,100,Heavy Rain,large,1935.25,3.587767072,30.242,-26.2199,Africa,Southern Africa,2001,0.666,57.4,13.6,12122
1834,Philippines,3,2,10000,Heavy Rain,large,2807.36,3.925419362,124.939,10.9806,Asia,South-Eastern Asia,2001,0.668,68.2,11.3,7915
2336,Russia,3,0,200,Heavy Rain,large,11776.47,4.548136385,44.3698,44.7002,Europe,Eastern Europe,2003,0.798,70.1,14.7,"22,352"
1832,Malaysia,4,0,6000,Heavy Rain,large,745.636,3.474586859,115.875,5.42363,Asia,South-Eastern Asia,2001,0.779,74.7,12.7,22762
1831,Turkey,8,5,570,Heavy Rain,large,14875.04,5.075548129,35.3204,36.7277,Asia,Western Asia,2001,0.761,75.3,14.5,18677
1830,Greece,1,0,0,Heavy Rain,large,485.879,2.686528129,26.8198,37.7262,Europe,Southern Europe,2001,0.865,80.9,17.6,24524
1829,United States,10,1,400,Heavy Rain,large,132283.24,6.121504824,-89.8684,35.1833,Americas,Northern America,2001,0.915,79.1,16.5,52947
1828,Brazil,5,12,5000,Heavy Rain,large,45214.45,5.354247257,-40.7419,-19.5935,Americas,South America,2001,0.755,74.5,15.2,15175
1827,Philippines,3,0,29000,Heavy Rain,large,6244.32,4.272606406,122.957,10.2122,Asia,South-Eastern Asia,2001,0.668,68.2,11.3,7915
1826,Uganda,2,0,1200,Heavy Rain,large,1218.62,3.386898297,31.7964,-0.145811,Africa,Eastern Africa,2001,0.483,58.5,9.8,1613
1825,United States,5,10,0,Heavy Rain,large,7733.72,4.587358449,-99.8764,29.8942,Americas,Northern America,2001,0.915,79.1,16.5,52947
1824,Algeria,5,711,24000,Heavy Rain,extreme,977.076,3.989928346,3.06793,36.6831,Africa,Northern Africa,2001,0.736,74.8,14,13054
1823,Cuba,9,0,250,Heavy Rain,large,8801.88,4.898817953,-66.4289,18.2233,Americas,Caribbean,2001,0.769,79.4,13.8,7301
1822,Philippines,4,320,223000,Hurricane/Tropical Storm,large,612.352,3.389061132,124.709,9.17656,Asia,South-Eastern Asia,2001,0.668,68.2,11.3,7915
1821,Malaysia,8,1,0,Heavy Rain,large,7155.21,4.757712371,102.092,4.11128,Asia,South-Eastern Asia,2001,0.779,74.7,12.7,22762
2302,Russia,3,0,600,Heavy Rain,large,8222.43,4.39212144,94.0334,51.2311,Europe,Eastern Europe,2003,0.798,70.1,14.7,"22,352"
1819,Rwanda,4,2,3000,Heavy Rain,large,1196.74,3.680059799,29.3907,-1.73326,Africa,Eastern Africa,2001,0.483,64.2,10.3,1458
1818,Nicaragua,21,19,27118340,Hurricane/Tropical Storm,large,69951.26,6.167014836,-80.2017,22.3394,Americas,Central America,2001,0.631,74.9,11.5,4457
1817,Indonesia,11,20,18000,Heavy Rain,large,2095.07,4.362591223,109.763,-7.59454,Asia,South-Eastern Asia,2001,0.684,68.9,13,9788
1816,United Kingdom,3,0,0,Heavy Rain,extreme,5678.73,4.532402471,0.482377,52.0555,Europe,Northern Europe,2001,0.907,80.7,16.2,39267
1815,Vietnam,5,39,0,Heavy Rain,large,72024.14,5.556448086,108.217,14.4472,Asia,South-Eastern Asia,2001,0.666,75.8,11.9,5092
1814,France,2,2,300,Heavy Rain,large,3857.12,3.887293146,4.93584,44.9617,Europe,Western Europe,2001,0.888,82.2,16,38056
1813,Bangladesh,3,0,1200,Dam Failure,large,900.151,3.431436623,89.1688,22.6475,Asia,Southern Asia,2001,0.57,71.6,10,3191
1812,United States,5,0,0,Heavy Rain,large,17273.71,4.936355628,-87.3397,38.9667,Americas,Northern America,2001,0.915,79.1,16.5,52947
1811,India,6,143,50000,Heavy Rain,large,87384.5,5.719585656,79.054,14.8405,Asia,Southern Asia,2001,0.609,68,11.7,5497
1810,Argentina,62,2,14500,Heavy Rain,extreme,627890.77,7.891305784,-61.2148,-32.8972,Americas,South America,2001,0.836,76.3,17.9,22050
2241,Russia,4,0,0,Heavy Rain,large,5085.41,4.308385964,90.8345,53.3172,Europe,Eastern Europe,2003,0.798,70.1,14.7,"22,352"
1808,Philippines,1,4,300,Heavy Rain,large,187.985,2.274123197,122.076,6.96054,Asia,South-Eastern Asia,2001,0.668,68.2,11.3,7915
1807,Indonesia,2,0,4000,Heavy Rain,large,2257.22,3.654603885,109.305,-7.52386,Asia,South-Eastern Asia,2001,0.684,68.9,13,9788
1806,France,1,2,0,Heavy Rain,large,4136.26,3.61660783,4.37317,43.9695,Europe,Western Europe,2001,0.888,82.2,16,38056
1805,Nepal,3,2,800,Hurricane/Tropical Storm,large,8297.09,4.396047056,87.1208,26.6674,Asia,Southern Asia,2001,0.548,69.6,12.4,2311
2238,Russia,25,0,400,Snow/Ice Melt,large,62479.95,6.193680682,128.13,62.8787,Europe,Eastern Europe,2003,0.798,70.1,14.7,"22,352"
1803,India,3,12,9000,Heavy Rain,large,44526.51,5.125739911,79.1214,16.746,Asia,Southern Asia,2001,0.609,68,11.7,5497
1802,Brazil,6,13,12000,Heavy Rain,large,619667.96,6.570310292,-51.1099,-26.202,Americas,South America,2001,0.755,74.5,15.2,15175
1801,Rwanda,1,10,0,Heavy Rain,large,1769.07,3.247745018,29.6461,-2.59236,Africa,Eastern Africa,2001,0.483,64.2,10.3,1458
1800,Philippines,2,1,0,Heavy Rain,large,6000.64,4.079227568,121.539,18.1538,Asia,South-Eastern Asia,2001,0.668,68.2,11.3,7915
1799,Mexico,9,3,38000,Hurricane/Tropical Storm,large,35716.61,5.507112741,-102.052,18.0925,Americas,Central America,2001,0.756,76.8,13.1,16056
2221,Russia,16,0,1600,Snow/Ice Melt,large,345303.79,6.742321328,42.3946,63.5313,Europe,Eastern Europe,2003,0.798,70.1,14.7,"22,352"
1797,China,4,25,100000,Heavy Rain,large,14700.46,4.769390916,104.595,31.0389,Asia,Eastern Asia,2001,0.727,75.8,13.1,12547
