registerNum,country1,country2,dateBegan,dateEnded,durationDays,peopleDead,peopleDisplaced,damageUsd,mainCause1,mainCause2,mainCause3,severity,affectedSqKm,magnitude,centroidX,centroidY,region,sub_region,region_code,sub_region_code,year
2339,Haiti,,2003-08-29 00:00:00,2003-08-30 00:00:00,2,24,12000,,Heavy Rain,,,large,160.19799999999998,2.505687085,-72.6439,19.1059,Americas,Caribbean,19.0,29.0,2003
2338,India,,2003-08-27 00:00:00,2003-10-20 00:00:00,55,67,3000000,55000000,Monsoon,,,large,117883.62,6.811816153,85.8936,20.6258,Asia,Southern Asia,142.0,34.0,2003
2337,China,,2003-08-26 00:00:00,2003-08-30 00:00:00,5,17,0,,Heavy Rain,,,large,6155.34,4.488222051,103.01799999999999,30.0316,Asia,Eastern Asia,142.0,30.0,2003
2336,Russia,,2003-08-27 00:00:00,2003-08-29 00:00:00,3,0,200,,Heavy Rain,,,large,11776.47,4.548136385,44.3698,44.7002,Europe,Eastern Europe,150.0,151.0,2003
2335,Romania,,2003-08-27 00:00:00,2003-08-27 00:00:00,1,2,0,,Heavy Rain,,,large,367.842,2.565661315,28.815,44.86600000000001,Europe,Eastern Europe,150.0,151.0,2003
2334,Kenya,,2003-08-26 00:00:00,2003-09-12 00:00:00,18,1,2100,,Heavy Rain,,,large,2470.75,4.648101308999999,34.2442,0.22721999999999998,Africa,Eastern Africa,2.0,14.0,2003
2333,United States,,2003-08-26 00:00:00,2003-08-26 00:00:00,1,3,30,,Heavy Rain,,,large,5002.79,3.699212273,-115.87899999999999,34.2795,Americas,Northern America,19.0,21.0,2003
2332,China,,2003-08-24 00:00:00,2003-11-12 00:00:00,81,123,670000,240000000,Heavy Rain,,,extreme,471060.82,7.882591998,107.985,35.6812,Asia,Eastern Asia,142.0,30.0,2003
2331,Kenya,,2003-08-24 00:00:00,2003-08-24 00:00:00,1,0,400,,Heavy Rain,,,large,2922.85,3.4658065280000003,35.6894,0.98718,Africa,Eastern Africa,2.0,14.0,2003
2330,Australia,,2003-08-24 00:00:00,2003-08-27 00:00:00,4,0,0,,Heavy Rain,,,extreme,3538.66,4.4519288239999995,147.481,-41.6933,Oceania,Australia and New Zealand,9.0,53.0,2003
2329,Australia,,2003-08-24 00:00:00,2003-08-25 00:00:00,2,0,0,,Heavy Rain,,,large,85.0703,2.23080796,147.018,-43.0631,Oceania,Australia and New Zealand,9.0,53.0,2003
2328,China,Vietnam,2003-08-25 00:00:00,2003-08-26 00:00:00,2,3,0,,Hurricane/Tropical Storm,,,large,27219.12,4.735904076000001,110.266,21.1505,Asia,Eastern Asia,142.0,30.0,2003
2327,Mexico,,2003-08-24 00:00:00,2003-08-27 00:00:00,4,2,3000,,Hurricane/Tropical Storm,,,large,5832.81,4.367937821,-110.79899999999999,24.416999999999998,Americas,Central America,19.0,13.0,2003
2326,South Korea,,2003-08-21 00:00:00,2003-08-25 00:00:00,5,1,0,,Heavy Rain,,,large,7788.93,4.590447805,127.024,37.864000000000004,Asia,Eastern Asia,142.0,30.0,2003
2325,United States,,2003-08-22 00:00:00,2003-08-22 00:00:00,1,2,0,,Heavy Rain,,,large,10537.09,4.022720689,-84.6831,38.1186,Americas,Northern America,19.0,21.0,2003
2324,Ethiopia,,2003-08-19 00:00:00,2003-09-09 00:00:00,22,0,7000,,Heavy Rain,,,large,34209.05,5.876563695,-115.508,35.5295,Africa,Eastern Africa,2.0,14.0,2003
2322,Somalia,,2003-08-18 00:00:00,2003-08-20 00:00:00,3,1,0,,Heavy Rain,,,large,5503.86,4.2177886330000005,43.9989,9.414539999999999,Africa,Eastern Africa,2.0,14.0,2003
2321,China,,2003-08-01 00:00:00,2003-08-25 00:00:00,25,1,600,,Heavy Rain,,,large,323815.17,6.908237198999999,94.3294,32.3393,Asia,Eastern Asia,142.0,30.0,2003
2320,South Africa,,2003-08-18 00:00:00,2003-08-21 00:00:00,4,0,600,,Heavy Rain,,,large,1028149.43,6.61411623,-3.10202,14.2117,Africa,Southern Africa,2.0,18.0,2003
2317,Philippines,,2003-08-11 00:00:00,2003-08-18 00:00:00,8,0,145000,,Heavy Rain,,,large,317.658,3.4050497839999996,18.5782,-33.9746,Asia,South-Eastern Asia,142.0,35.0,2003
2316,Nigeria,,2003-08-08 00:00:00,2003-08-24 00:00:00,17,1,16000,,Heavy Rain,,,large,586302.53,6.99857069,-12.9402,15.9392,Africa,Western Africa,2.0,11.0,2003
2315,Senegal,Mauritania,2003-08-09 00:00:00,2003-11-05 00:00:00,89,10,5300,,Heavy Rain,,,large,78728.11,6.845519832000001,0.7855850000000001,26.3794,Africa,Western Africa,2.0,11.0,2003
2314,Algeria,,2003-08-09 00:00:00,2003-08-11 00:00:00,3,13,0,,Heavy Rain,,,large,19628.97,4.770018766000001,10.0128,12.6343,Africa,Northern Africa,2.0,15.0,2003
2313,Japan,Russia,2003-08-08 00:00:00,2003-08-11 00:00:00,4,11,1600,,Hurricane/Tropical Storm,,,large,14325.51,4.758170083,143.444,42.8258,Asia,Eastern Asia,142.0,30.0,2003
2311,Nigeria,,2003-08-05 00:00:00,2003-10-12 00:00:00,69,7,10000,,Heavy Rain,,,large,138852.9,6.981404045,4.73527,12.3948,Africa,Western Africa,2.0,11.0,2003
2310,South Korea,,2003-08-06 00:00:00,2003-08-08 00:00:00,3,0,6000,,Heavy Rain,,,large,15058.79,4.654911332,127.647,37.8729,Asia,Eastern Asia,142.0,30.0,2003
2309,Estonia,,2003-08-05 00:00:00,2003-08-06 00:00:00,2,0,0,383000,Heavy Rain,,,large,3162.75,3.80109486,27.3605,59.1934,Europe,Northern Europe,150.0,154.0,2003
2308,Vietnam,,2003-08-04 00:00:00,2003-08-08 00:00:00,5,0,0,,Heavy Rain,,,large,14422.68,4.858015972,106.447,10.5416,Asia,South-Eastern Asia,142.0,35.0,2003
2307,Sudan,,2003-08-03 00:00:00,2003-08-25 00:00:00,23,9,13000,,Heavy Rain,,,large,118350.1,6.434896465,34.0017,13.8844,Africa,Northern Africa,2.0,15.0,2003
2306,Canada,,2003-08-04 00:00:00,2003-08-05 00:00:00,2,0,400,10000000,Heavy Rain,,,large,1992.49,3.600426146,-71.9456,46.0827,Americas,Northern America,19.0,21.0,2003
2305,Thailand,,2003-08-05 00:00:00,2003-08-07 00:00:00,3,2,0,,Heavy Rain,,,large,6499.41,4.289995189,102.26100000000001,12.6285,Asia,South-Eastern Asia,142.0,35.0,2003
2304,Vietnam,,2003-08-02 00:00:00,2003-08-05 00:00:00,4,12,0,,Heavy Rain,,,large,3901.07,4.193243735,107.896,12.9815,Asia,South-Eastern Asia,142.0,35.0,2003
2303,Chad,,2003-08-03 00:00:00,2003-11-02 00:00:00,92,0,0,,Heavy Rain,,,large,486564.84,7.65092855,20.2497,10.9965,Africa,Middle Africa,2.0,17.0,2003
2302,Russia,,2003-07-29 00:00:00,2003-07-31 00:00:00,3,0,600,,Heavy Rain,,,large,8222.43,4.39212144,94.0334,51.2311,Europe,Eastern Europe,150.0,151.0,2003
2301,China,,2003-07-30 00:00:00,2003-08-01 00:00:00,3,2,0,,Heavy Rain,,,large,9891.46,4.472381653999999,111.06700000000001,39.043,Asia,Eastern Asia,142.0,30.0,2003
2300,Afghanistan,,2003-07-29 00:00:00,2003-07-30 00:00:00,2,30,0,,Heavy Rain,,,extreme,2576.57,4.013101937,70.58800000000001,35.8421,Asia,Southern Asia,142.0,34.0,2003
2299,India,,2003-07-29 00:00:00,2003-08-02 00:00:00,5,2,14000,,Monsoon,,,large,12776.68,4.805388022,73.9596,21.9811,Asia,Southern Asia,142.0,34.0,2003
2298,Sudan,Eritrea,2003-07-28 00:00:00,2003-08-21 00:00:00,25,20,325000,150000000,Heavy Rain,,,extreme,95753.23,6.680123437000001,36.4589,15.3828,Africa,Northern Africa,2.0,15.0,2003
2297,Vietnam,,2003-07-25 00:00:00,2003-08-01 00:00:00,8,5,0,,Heavy Rain,,,large,12067.52,4.984708014,103.04799999999999,21.8714,Asia,South-Eastern Asia,142.0,35.0,2003
2296,China,,2003-07-27 00:00:00,2003-10-10 00:00:00,76,0,1000,6890000,Heavy Rain,,,large,215590.79,7.214443796,124.70200000000001,47.943999999999996,Asia,Eastern Asia,142.0,30.0,2003
2295,United States,,2003-07-27 00:00:00,2003-07-31 00:00:00,5,0,20,,Heavy Rain,,,large,13111.55,4.81662404,-149.976,63.9124,Americas,Northern America,19.0,21.0,2003
2294,Nigeria,,2003-07-27 00:00:00,2003-07-27 00:00:00,1,2,3000,,Heavy Rain,,,large,2626.51,3.4193790589999997,9.13461,6.92886,Africa,Western Africa,2.0,11.0,2003
2293,Nigeria,,2003-07-22 00:00:00,2003-07-24 00:00:00,3,0,160,,Heavy Rain,,,large,1524.21,3.6601660610000004,11.1736,10.1997,Africa,Western Africa,2.0,11.0,2003
2292,Panama,,2003-07-12 00:00:00,2003-07-13 00:00:00,2,0,4000,,Heavy Rain,,,extreme,546.934,3.339994913,-79.7265,8.90315,Americas,Central America,19.0,13.0,2003
2291,China,,2003-07-23 00:00:00,2003-07-25 00:00:00,3,14,30000,,Hurricane/Tropical Storm,,,large,50628.0,5.181512026,110.141,21.2109,Asia,Eastern Asia,142.0,30.0,2003
2290,Nigeria,,2003-07-23 00:00:00,2003-07-25 00:00:00,3,5,0,,Heavy Rain,,,large,8171.95,4.389446955,8.94298,6.285769999999999,Africa,Western Africa,2.0,11.0,2003
2289,Venezuela,,2003-07-21 00:00:00,2003-07-25 00:00:00,5,0,860,,Heavy Rain,,,large,9368.9,4.670658608,-63.3288,10.4194,Americas,South America,19.0,5.0,2003
2288,Kyrgyzstan,Kazahkstan,2003-07-21 00:00:00,2003-07-25 00:00:00,5,1,0,,Heavy Rain,,,large,131879.05,5.819145814,77.1033,43.6746,Asia,Central Asia,142.0,143.0,2003
2287,Mongolia,,2003-07-21 00:00:00,2003-08-10 00:00:00,21,20,400,270000,Heavy Rain,,,large,281931.48,6.772362866,103.35,49.3241,Asia,Eastern Asia,142.0,30.0,2003
2286,United States,,2003-07-21 00:00:00,2003-07-28 00:00:00,8,3,1000,,Heavy Rain,,,large,12173.27,4.988497242,-80.9253,41.0649,Americas,Northern America,19.0,21.0,2003
2285,Ethiopia,,2003-07-19 00:00:00,2003-08-01 00:00:00,14,2,7000,,Heavy Rain,,,large,53538.05,5.874790585,41.0562,10.9021,Africa,Eastern Africa,2.0,14.0,2003
2284,Philippines,,2003-07-19 00:00:00,2003-07-23 00:00:00,5,22,20000,20600000,Hurricane/Tropical Storm,,,large,70175.04,5.545152673,121.26700000000001,16.5019,Asia,South-Eastern Asia,142.0,35.0,2003
2283,Japan,,2003-07-19 00:00:00,2003-07-21 00:00:00,3,19,800,,Heavy Rain,,,large,8078.29,4.384440693999999,130.746,32.4792,Asia,Eastern Asia,142.0,30.0,2003
2282,Venezuela,,2003-07-18 00:00:00,2003-07-19 00:00:00,2,1,0,,Heavy Rain,,,large,695.898,3.1435755839999997,-66.8589,10.5003,Americas,South America,19.0,5.0,2003
2281,Mexico,,2003-07-17 00:00:00,2003-07-18 00:00:00,2,10,200,,Heavy Rain,,,large,1218.83,3.3869731310000004,-96.7656,18.1132,Americas,Central America,19.0,13.0,2003
2280,Afghanistan,,2003-07-15 00:00:00,2003-07-18 00:00:00,4,9,0,,Heavy Rain,,,large,33247.73,5.12382199,69.5093,33.492,Asia,Southern Asia,142.0,34.0,2003
2279,Pakistan,India,2003-07-15 00:00:00,2003-09-01 00:00:00,49,285,900000,,Monsoon,,,large,868200.94,7.628816332,72.2101,28.7319,Asia,Southern Asia,142.0,34.0,2003
2278,China,,2003-07-12 00:00:00,2003-07-15 00:00:00,4,1,0,,Heavy Rain,,,large,103777.99,5.618165246,92.8839,43.1637,Asia,Eastern Asia,142.0,30.0,2003
2277,Afghanistan,,2003-07-09 00:00:00,2003-07-11 00:00:00,3,9,0,,Heavy Rain,,,large,1443.81,3.6366312999999995,68.1237,34.9054,Asia,Southern Asia,142.0,34.0,2003
2276,Burma/Myanmar,,2003-07-02 00:00:00,2003-09-01 00:00:00,62,0,0,,Monsoon,,,large,235095.9,7.163636745,95.5035,20.5747,Asia,South-Eastern Asia,142.0,35.0,2003
2275,Nepal,,2003-07-03 00:00:00,2003-08-20 00:00:00,49,217,4000,,Monsoon,,,large,137086.59,6.827191054,84.053,28.593000000000004,Asia,Southern Asia,142.0,34.0,2003
2274,Mexico,,2003-07-03 00:00:00,2003-07-04 00:00:00,2,0,0,1000000,Heavy Rain,,,large,1021.37,3.310213093,-99.1635,18.9389,Americas,Central America,19.0,13.0,2003
2273,United States,,2003-07-05 00:00:00,2003-07-21 00:00:00,17,3,1200,106000000,Heavy Rain,,,extreme,150549.91,6.709159417,-85.9761,39.7887,Americas,Northern America,19.0,21.0,2003
2272,Afghanistan,,2003-07-05 00:00:00,2003-07-06 00:00:00,2,2,280,,Heavy Rain,,,large,1496.24,3.476031257,69.1603,34.2175,Asia,Southern Asia,142.0,34.0,2003
2271,Afghanistan,,2003-07-02 00:00:00,2003-07-05 00:00:00,4,0,0,,Heavy Rain,,,large,4099.76,4.214818425,69.4291,36.9277,Asia,Southern Asia,142.0,34.0,2003
2270,Uganda,,2003-07-01 00:00:00,2003-07-03 00:00:00,3,20,700,,Heavy Rain,,,large,962.615,3.46057388,34.1376,0.9395899999999999,Africa,Eastern Africa,2.0,14.0,2003
2269,China,,2003-07-01 00:00:00,2003-08-07 00:00:00,38,18,1600000,400000000,Heavy Rain,,,extreme,126534.39,6.983022168,115.71799999999999,32.5166,Asia,Eastern Asia,142.0,30.0,2003
2268,Uruguay,,2003-06-28 00:00:00,2003-07-02 00:00:00,5,1,300,,Heavy Rain,,,large,6903.15,4.538017315,-56.0038,-34.433,Americas,South America,19.0,5.0,2003
2267,New Zealand,,2003-06-28 00:00:00,2003-06-30 00:00:00,3,0,0,,Heavy Rain,,,large,1766.2,3.724161135,172.993,-41.3947,Oceania,Australia and New Zealand,9.0,53.0,2003
2266,Iran,,2003-06-26 00:00:00,2003-06-26 00:00:00,1,0,0,,Heavy Rain,,,large,1088.54,3.036844392,50.7762,36.6816,Asia,Southern Asia,142.0,34.0,2003
2265,Afghanistan,,2003-06-25 00:00:00,2003-06-26 00:00:00,2,0,0,,Heavy Rain,,,large,2785.01,3.745856755,70.9404,38.1986,Asia,Southern Asia,142.0,34.0,2003
2264,Philippines,,2003-06-25 00:00:00,2003-06-26 00:00:00,2,2,10000,,Heavy Rain,,,large,1183.34,3.3741395410000004,124.37700000000001,7.04391,Asia,South-Eastern Asia,142.0,35.0,2003
2263,Guatemala,,2003-06-25 00:00:00,2003-06-30 00:00:00,6,3,40,,Heavy Rain,,,large,152.296,2.960839747,-90.4913,14.6208,Americas,Central America,19.0,13.0,2003
2262,United States,,2003-06-23 00:00:00,2003-06-26 00:00:00,4,1,0,15,Heavy Rain,,,large,41056.59,5.215442867,-97.0958,40.7146,Americas,Northern America,19.0,21.0,2003
2261,China,,2003-06-23 00:00:00,2003-07-28 00:00:00,36,430,1500000,725000000,Heavy Rain,,,large,1540349.44,7.743921756000001,118.40100000000001,28.831,Asia,Eastern Asia,142.0,30.0,2003
2260,India,,2003-06-20 00:00:00,2003-06-26 00:00:00,7,4,0,,Monsoon,,,large,37685.27,5.421269671,73.44,21.3961,Asia,Southern Asia,142.0,34.0,2003
2259,United States,,2003-06-22 00:00:00,2003-06-28 00:00:00,7,0,250,11300000,Heavy Rain,,,large,18773.56,5.118644675,-81.8936,27.2672,Americas,Northern America,19.0,21.0,2003
2258,India,,2003-06-21 00:00:00,2003-06-24 00:00:00,4,4,0,,Monsoon,,,large,766.5219999999999,3.486584615,74.9274,12.9158,Asia,Southern Asia,142.0,34.0,2003
2257,Bangladesh,,2003-06-19 00:00:00,2003-07-03 00:00:00,15,55,20000,,Monsoon,,,large,4231.0,4.802534284,91.9327,21.9239,Asia,Southern Asia,142.0,34.0,2003
2256,Afghanistan,,2003-06-16 00:00:00,2003-06-21 00:00:00,6,13,100,,Heavy Rain,,,large,2647.5,4.200987219,70.6147,37.8703,Asia,Southern Asia,142.0,34.0,2003
2255,East Timor,,2003-06-16 00:00:00,2003-06-20 00:00:00,5,2,600,,Monsoon,,,large,12934.64,4.81072435,125.65700000000001,-9.012189999999999,,,,,2003
2254,Philippines,,2003-06-15 00:00:00,2003-06-18 00:00:00,4,11,70000,,Hurricane/Tropical Storm,,,large,22834.67,4.960654731,125.009,11.7927,Asia,South-Eastern Asia,142.0,35.0,2003
2253,United States,,2003-06-13 00:00:00,2003-06-19 00:00:00,7,7,1500,,Heavy Rain,,,large,60614.8,5.627676717000001,-82.3633,38.3574,Americas,Northern America,19.0,21.0,2003
2252,Colombia,,2003-06-14 00:00:00,2003-06-16 00:00:00,3,2,0,,Heavy Rain,,,large,1700.85,3.7077872689999998,-75.5748,6.21566,Americas,South America,19.0,5.0,2003
2251,Colombia,,2003-06-14 00:00:00,2003-06-16 00:00:00,3,3,4000,,Heavy Rain,,,large,3350.82,4.002272354,-75.5816,1.61614,Americas,South America,19.0,5.0,2003
2250,Nigeria,,2003-05-28 00:00:00,2003-05-29 00:00:00,2,1,800,,Heavy Rain,,,large,785.174,3.1959959060000003,8.43421,11.81,Africa,Western Africa,2.0,11.0,2003
2249,Mexico,,2003-06-12 00:00:00,2003-06-15 00:00:00,4,0,800,,Heavy Rain,,,large,67.7191,2.432771169,-98.1744,19.0724,Americas,Central America,19.0,13.0,2003
2248,Bangladesh,India,2003-06-11 00:00:00,2003-10-10 00:00:00,122,600,9500000,,Monsoon,,,extreme,702361.66,8.233950623,90.8538,26.1706,Asia,Southern Asia,142.0,34.0,2003
2247,Nigeria,,2003-06-07 00:00:00,2003-06-08 00:00:00,2,0,2000,,Heavy Rain,,,large,5709.91,4.057659258999999,9.789589999999999,12.4276,Africa,Western Africa,2.0,11.0,2003
2246,Tajikistan,,2003-06-06 00:00:00,2003-06-10 00:00:00,5,3,2500,,Heavy Rain,,,large,1700.7,3.9295977160000004,67.7915,39.4652,Asia,Central Asia,142.0,143.0,2003
2245,China,,2003-06-01 00:00:00,2003-06-14 00:00:00,14,0,0,,Dam Failure,,,large,9132.34,5.106710108,110.741,30.9182,Asia,Eastern Asia,142.0,30.0,2003
2244,Azerbaijan,,2003-06-05 00:00:00,2003-06-14 00:00:00,10,1,0,,Heavy Rain,,,large,2427.5,4.385159239,47.1515,41.2757,Asia,Western Asia,142.0,145.0,2003
2243,Mexico,,2003-06-05 00:00:00,2003-06-06 00:00:00,2,4,3000,,Heavy Rain,,,large,1202.55,3.381133138,-97.089,18.8378,Americas,Central America,19.0,13.0,2003
2242,China,,2003-06-05 00:00:00,2003-06-07 00:00:00,3,28,0,,Heavy Rain,,,large,44616.58,5.126617532,82.5109,43.7754,Asia,Eastern Asia,142.0,30.0,2003
2241,Russia,,2003-06-01 00:00:00,2003-06-04 00:00:00,4,0,0,,Heavy Rain,,,large,5085.41,4.308385964,90.8345,53.3172,Europe,Eastern Europe,150.0,151.0,2003
2240,Venezuela,,2003-06-01 00:00:00,2003-06-03 00:00:00,3,1,450,,Heavy Rain,,,large,6238.6,4.272208396,-71.4704,8.3491,Americas,South America,19.0,5.0,2003
2239,Moldova,,2003-05-29 00:00:00,2003-05-31 00:00:00,3,3,0,,Heavy Rain,,,large,3901.12,4.068310564,28.6068,47.3811,,,,,2003
2238,Russia,,2003-05-27 00:00:00,2003-06-20 00:00:00,25,0,400,,Snow/Ice Melt,,,large,62479.95,6.193680682,128.13,62.8787,Europe,Eastern Europe,150.0,151.0,2003
2237,United States,,2003-05-25 00:00:00,2003-05-30 00:00:00,6,1,0,,Heavy Rain,,,large,17832.44,5.029362022,-78.4955,37.2228,Americas,Northern America,19.0,21.0,2003
2236,Afghanistan,,2003-05-26 00:00:00,2003-06-06 00:00:00,12,0,400,,Heavy Rain,,,large,10284.86,5.09137963,68.9147,36.4378,Asia,Southern Asia,142.0,34.0,2003
2235,Philippines,,2003-05-26 00:00:00,2003-05-30 00:00:00,5,41,8357,1000000,Heavy Rain,,,extreme,17427.04,5.241223628,120.74,15.5956,Asia,South-Eastern Asia,142.0,35.0,2003
2234,Iran,,2003-05-22 00:00:00,2003-05-23 00:00:00,2,2,0,,Heavy Rain,,,large,2074.7,3.617985303,47.6991,38.5134,Asia,Southern Asia,142.0,34.0,2003
2233,American Samoa,,2003-05-18 00:00:00,2003-05-19 00:00:00,2,4,0,50000000,Heavy Rain,,,large,174.44400000000002,2.5426860319999998,-170.68200000000002,-14.3155,Oceania,Polynesia,9.0,61.0,2003
2232,Sri Lanka,,2003-05-17 00:00:00,2003-05-26 00:00:00,10,266,300000,,Heavy Rain,,,extreme,13488.03,5.430978519,80.7878,6.61932,Asia,Southern Asia,142.0,34.0,2003
2231,China,,2003-05-15 00:00:00,2003-05-21 00:00:00,7,83,18000,135000000,Heavy Rain,,,large,317905.6,6.347396217999999,114.939,26.5695,Asia,Eastern Asia,142.0,30.0,2003
2230,Madagascar,,2003-05-08 00:00:00,2003-05-12 00:00:00,5,68,47000,,Heavy Rain,,,large,6123.73,4.485986038,48.7801,-19.1732,Africa,Eastern Africa,2.0,14.0,2003
2229,United States,,2003-05-14 00:00:00,2003-05-17 00:00:00,4,0,1752,95000000,Dam Failure,,,large,856.765,3.534921708,-87.7071,46.6398,Americas,Northern America,19.0,21.0,2003
2228,Australia,,2003-05-13 00:00:00,2003-05-18 00:00:00,6,0,300,,Heavy Rain,,,large,5265.43,4.4995850939999995,151.153,-33.7036,Oceania,Australia and New Zealand,9.0,53.0,2003
2227,Iran,,2003-05-09 00:00:00,2003-05-10 00:00:00,2,0,0,,Heavy Rain,,,large,359.582,2.856827939,54.1224,36.9249,Asia,Southern Asia,142.0,34.0,2003
2226,Somalia,,2003-05-06 00:00:00,2003-05-08 00:00:00,3,0,0,,Heavy Rain,,,large,33795.0,5.005973705,42.4167,1.50529,Africa,Eastern Africa,2.0,14.0,2003
2225,United States,,2003-05-06 00:00:00,2003-05-14 00:00:00,9,3,2000,17000000,Heavy Rain,,,extreme,313672.72,6.751749255,-85.4845,35.2142,Americas,Northern America,19.0,21.0,2003
2224,Ethiopia,Somalia,2003-05-04 00:00:00,2003-05-20 00:00:00,17,106,111000,,Heavy Rain,,,large,52987.31,5.954620793999999,44.6354,5.3711199999999995,Africa,Eastern Africa,2.0,14.0,2003
2223,United States,,2003-05-05 00:00:00,2003-05-06 00:00:00,2,0,200,,Heavy Rain,,,large,4845.05,3.9863282589999995,-83.023,38.2891,Americas,Northern America,19.0,21.0,2003
2222,Indonesia,,2003-05-03 00:00:00,2003-05-06 00:00:00,4,0,2000,,Heavy Rain,,,large,13874.73,4.744284532,103.544,-1.50383,Asia,South-Eastern Asia,142.0,35.0,2003
2221,Russia,,2003-05-01 00:00:00,2003-05-16 00:00:00,16,0,1600,,Snow/Ice Melt,,,large,345303.79,6.742321327999999,42.3946,63.5313,Europe,Eastern Europe,150.0,151.0,2003
2220,Papua New Guinea,,2003-04-14 00:00:00,2003-05-04 00:00:00,21,0,0,,Heavy Rain,,,large,24063.21,5.703572856,143.696,-4.40215,Oceania,Melanesia,9.0,54.0,2003
2219,United States,,2003-04-29 00:00:00,2003-05-04 00:00:00,6,0,0,,Snow/Ice Melt,,,large,6718.98,4.605454599,-148.17700000000002,64.9771,Americas,Northern America,19.0,21.0,2003
2218,Comoros Islands,,2003-04-25 00:00:00,2003-04-27 00:00:00,3,0,300,,Heavy Rain,,,large,210.128,2.799605182,43.74100000000001,-12.3152,,,,,2003
2217,Australia,,2003-04-12 00:00:00,2003-04-16 00:00:00,5,0,0,,Heavy Rain,,,large,8766.21,4.641781875,147.01,-41.736999999999995,Oceania,Australia and New Zealand,9.0,53.0,2003
2216,Argentina,,2003-04-28 00:00:00,2003-05-10 00:00:00,13,24,161500,1500000000,Heavy Rain,,,extreme,280039.63,6.862192843,-60.4971,-31.5791,Americas,South America,19.0,5.0,2003
2215,Afghanistan,,2003-04-23 00:00:00,2003-04-24 00:00:00,2,0,2000,,Heavy Rain,,,large,1449.13,3.462137343,68.8736,33.9512,Asia,Southern Asia,142.0,34.0,2003
2214,Russia,,2003-04-23 00:00:00,2003-05-13 00:00:00,21,0,500,,Snow/Ice Melt,,,large,876375.49,7.264909518,79.3162,57.8205,Europe,Eastern Europe,150.0,151.0,2003
2213,Kenya,Uganda,2003-04-21 00:00:00,2003-06-04 00:00:00,45,77,1000000,,Heavy Rain,,,large,466914.56,7.322449931,35.1979,-0.139191,Africa,Eastern Africa,2.0,14.0,2003
2212,Afghanistan,,2003-04-21 00:00:00,2003-04-22 00:00:00,2,0,0,,Heavy Rain,,,large,1500.93,3.4773904339999997,69.2155,36.7242,Asia,Southern Asia,142.0,34.0,2003
2211,Afghanistan,,2003-04-18 00:00:00,2003-04-20 00:00:00,3,2,800,,Heavy Rain,,,large,1769.35,3.724935005,69.2724,34.958,Asia,Southern Asia,142.0,34.0,2003
2210,Afghanistan,,2003-04-18 00:00:00,2003-04-21 00:00:00,4,5,0,,Heavy Rain,,,extreme,14987.88,5.078830194,65.0691,33.069,Asia,Southern Asia,142.0,34.0,2003
2209,Russia,,2003-04-15 00:00:00,2003-05-18 00:00:00,34,0,600,,Snow/Ice Melt,,,large,393161.63,7.126050043999999,35.7082,52.5531,Europe,Eastern Europe,150.0,151.0,2003
2208,Russia,,2003-04-16 00:00:00,2003-05-28 00:00:00,43,0,0,,Snow/Ice Melt,,,large,315231.35,7.132097857000001,64.7393,55.4536,Europe,Eastern Europe,150.0,151.0,2003
2207,Haiti,,2003-04-16 00:00:00,2003-04-22 00:00:00,7,4,300,17000000,Heavy Rain,,,large,1139.21,3.901701829,-65.8269,18.2528,Americas,Caribbean,19.0,29.0,2003
2206,Azerbaijan,,2003-04-16 00:00:00,2003-06-04 00:00:00,50,0,0,,Heavy Rain,,,large,30866.26,6.1884540139999995,47.1927,40.9417,Asia,Western Asia,142.0,145.0,2003
2205,Oman,,2003-04-14 00:00:00,2003-04-19 00:00:00,6,30,0,,Heavy Rain,,,large,23062.38,5.141055374,58.5899,23.361,Asia,Western Asia,142.0,145.0,2003
2204,Tajikistan,,2003-04-13 00:00:00,2003-04-25 00:00:00,13,1,6000,41000000,Heavy Rain,,,large,5014.82,4.814198702,69.2051,38.043,Asia,Central Asia,142.0,143.0,2003
2203,United States,,2003-04-07 00:00:00,2003-04-10 00:00:00,4,0,100,20000000,Heavy Rain,,,extreme,83502.65,5.824790245,-88.6506,32.3342,Americas,Northern America,19.0,21.0,2003
2202,Malawi,,2003-04-05 00:00:00,2003-04-08 00:00:00,4,4,0,,Heavy Rain,,,large,2425.73,3.986902451,33.784,-11.0006,Africa,Eastern Africa,2.0,14.0,2003
2201,Afghanistan,,2003-04-07 00:00:00,2003-04-08 00:00:00,2,4,400,,Heavy Rain,,,large,2791.37,3.7468474019999998,61.7439,35.1172,Asia,Southern Asia,142.0,34.0,2003
